Date_Hour,Bagasse_Generation,Bagasse_and_Diesel_Generation,Black_Coal_Generation,Coal_Seam_Methane_Generation,Grid_Generation,Kerosene_Generation,Natural_Gas_Generation,Solar_Generation,Solar__Generation,Waste_Coal_Mine_Gas_Generation,Water_Generation,Wind_Generation,RRP,Hour,Month,WeekDay,Year
2019-01-01 00:00:00,0.0,0.0,62858.98551,0.0,0.0,0.0,3975.97976,6.171,0.0,746.831214,1681.935,1085.28027,64.60594818181818,0,1,1,2019
2019-01-01 01:00:00,0.0,0.0,67183.38066,0.0,0.0,0.0,4304.76559,6.732,0.0,669.6374989999999,1834.12,1416.38041,66.54486416666667,1,1,1,2019
2019-01-01 02:00:00,0.0,0.0,65502.50779,0.0,0.0,0.0,4109.34554,6.732,0.0,896.2437560000001,1829.31,1539.30137,61.14017416666667,2,1,1,2019
2019-01-01 03:00:00,0.0,0.0,63496.4547,0.0,0.0,0.0,4091.15064,6.732,0.0,930.731348,1829.775,1581.81376,52.88314916666667,3,1,1,2019
2019-01-01 04:00:00,0.0,0.0,61761.2818,0.0,0.0,0.0,4096.64811,6.732,0.0,902.593736,1832.4225,1613.1973,49.50557916666667,4,1,1,2019
2019-01-01 05:00:00,0.0,0.0,63784.61805,0.0,0.0,0.0,4100.63564,7.555,22.78196,817.6624720000001,1834.4425,1476.00589,45.55176583333333,5,1,1,2019
2019-01-01 06:00:00,0.0,0.0,64784.10264,0.0,0.0,0.0,4100.70807,926.401451,146.33471,489.112479,1828.79,1638.97754,46.03758916666666,6,1,1,2019
2019-01-01 07:00:00,0.0,0.0,65168.54191,0.0,0.0,0.0,4099.94564,4030.462972,447.41736,673.037483,1837.38,1596.30947,44.83730666666667,7,1,1,2019
2019-01-01 08:00:00,0.0,0.0,64681.26513,0.0,0.0,0.0,4101.678089999999,4665.22413,776.83303,884.474969,1844.4375,1547.59167,43.56984666666667,8,1,1,2019
2019-01-01 09:00:00,0.0,0.0,63791.77753,0.0,0.0,0.0,4095.15059,5295.92935,1006.33804,893.1124590000001,1846.6475,1574.12556,51.775325,9,1,1,2019
2019-01-01 10:00:00,0.0,0.0,65634.92247,0.0,0.0,0.0,4098.30562,5385.699467,1044.81996,885.19375,1841.6675,1452.49077,57.23089,10,1,1,2019
2019-01-01 11:00:00,0.0,0.0,68288.17525,0.0,0.0,0.0,4180.18621,5343.063912,1044.91826,884.325039,1844.37,1328.3451,62.91509833333333,11,1,1,2019
2019-01-01 12:00:00,0.0,0.0,69812.75523,0.0,0.0,0.0,4571.26245,5650.069332,1044.81589,897.737581,1847.635,1281.40083,66.78899583333333,12,1,1,2019
2019-01-01 13:00:00,0.0,0.0,71948.17965,0.0,0.0,0.0,4867.21817,5813.981862,1044.98788,895.200072,1845.705,1060.70425,70.92540916666667,13,1,1,2019
2019-01-01 14:00:00,0.0,0.0,73495.42301,0.0,0.0,0.0,4901.65067,5844.004052,1024.97486,913.575023,1839.3525,1044.06222,80.7597025,14,1,1,2019
2019-01-01 15:00:00,0.0,0.0,74449.61041,0.0,0.0,0.0,4896.10555,6061.938562,820.7892400000001,901.40625,1844.13,1192.64461,88.73770083333334,15,1,1,2019
2019-01-01 16:00:00,0.0,0.0,76349.86117,231.9855,0.0,0.0,4896.16306,5570.620498,508.87989,905.96251,1839.61,1212.91572,92.26699666666669,16,1,1,2019
2019-01-01 17:00:00,0.0,0.0,77483.66163,1498.52451,0.0,0.0,4893.48315,3104.874156,174.33011,927.987541,1842.25,1112.92824,101.75389333333334,17,1,1,2019
2019-01-01 18:00:00,0.0,0.0,77987.95232,2733.95497,0.0,0.0,4904.61554,665.453432,20.08653,938.100021,1835.195,969.43104,132.13122166666668,18,1,1,2019
2019-01-01 19:00:00,0.0,0.0,77862.8696,3600.75968,0.0,0.0,4903.93555,7.112,0.0,932.606232,1829.6925,878.83161,109.791415,19,1,1,2019
2019-01-01 20:00:00,0.0,0.0,77348.08984,1712.20258,0.0,0.0,4902.85556,6.096,0.0,911.399951,1841.015,1237.4016,102.342475,20,1,1,2019
2019-01-01 21:00:00,0.0,0.0,76565.24801,0.0,0.0,0.0,4903.78118,6.096,0.0,904.993727,1837.9325,1520.3574,80.93320333333334,21,1,1,2019
2019-01-01 22:00:00,0.0,0.0,72367.71567,0.0,0.0,0.0,4729.45685,6.096,0.0,912.62498,1842.9725,1524.85889,89.41356666666667,22,1,1,2019
2019-01-01 23:00:00,0.0,0.0,69080.35491,0.0,0.0,0.0,4185.78313,6.096,0.0,908.462536,1838.1975,1338.53183,72.42085333333334,23,1,1,2019
2019-01-02 00:00:00,0.0,0.0,67739.28818,0.0,0.0,0.0,4101.03815,6.096,0.0,886.668755,1839.7225,1254.30988,65.3326025,0,1,2,2019
2019-01-02 01:00:00,0.0,0.0,64284.43551,0.0,0.0,0.0,4097.743109999999,6.096,0.0,923.637498,1836.885,1236.30797,50.60811916666666,1,1,2,2019
2019-01-02 02:00:00,0.0,0.0,63160.31915,0.0,0.0,0.0,4077.75567,6.096,0.0,948.331235,1832.785,1290.47347,47.75901,2,1,2,2019
2019-01-02 03:00:00,0.0,0.0,62513.683,0.0,0.0,0.0,4107.03051,6.096,0.0,941.912512,1836.91,1165.32427,56.79539583333334,3,1,2,2019
2019-01-02 04:00:00,0.0,0.0,62766.61875,0.0,0.0,0.0,4083.26061,6.096,0.0,942.549976,1836.0775,1086.68928,60.832190833333335,4,1,2,2019
2019-01-02 05:00:00,0.0,0.0,65779.29225,0.0,0.0,0.0,4038.13053,8.507,11.07533,926.356328,1835.15,1294.09841,69.07563666666667,5,1,2,2019
2019-01-02 06:00:00,0.0,0.0,68272.98327,0.0,0.0,0.0,4035.5006,1209.404422,117.77013,944.650035,1834.8825,1254.60482,83.14501333333334,6,1,2,2019
2019-01-02 07:00:00,0.0,0.0,70886.36069,0.0,0.0,0.0,5667.49814,4147.979721,433.91284,937.850041,1841.08,1403.43704,82.82704416666667,7,1,2,2019
2019-01-02 08:00:00,0.0,0.0,71274.49488,0.0,0.0,0.0,6274.58908,5805.640039,767.24019,927.4500329999998,1839.3025,1300.5496,79.47258,8,1,2,2019
2019-01-02 09:00:00,0.0,0.0,71522.33057,0.0,0.0,0.0,5890.90545,6301.685499,1007.88223,953.350022,1837.0725,1282.59273,79.401545,9,1,2,2019
2019-01-02 10:00:00,0.0,0.0,74066.26497,0.0,0.0,0.0,5892.5265,6067.692338,1044.42262,961.687537,1837.0,1146.19187,85.80113,10,1,2,2019
2019-01-02 11:00:00,0.0,0.0,74074.92743,0.0,0.0,0.0,5893.25803,5748.780208,1044.60287,941.856239,1836.7425,1128.49716,93.20398666666668,11,1,2,2019
2019-01-02 12:00:00,0.0,0.0,74808.16619,986.95799,0.0,0.0,7006.33748,5958.080388,1045.17631,944.024974,1835.2875,1068.19996,93.24996833333334,12,1,2,2019
2019-01-02 13:00:00,0.0,0.0,74782.75079,1333.50113,0.0,0.0,8222.74072,5951.182038,1027.1785,889.4250010000001,1842.125,951.97593,94.94590166666669,13,1,2,2019
2019-01-02 14:00:00,0.0,0.0,75229.23223,1571.33788,0.0,0.0,8842.30775,5452.195879,741.41695,889.956261,1834.6275,1065.16071,100.33259083333331,14,1,2,2019
2019-01-02 15:00:00,0.0,0.0,74503.1626,1300.59915,0.0,0.0,9890.27763,5567.907651,764.21734,892.799968,1845.755,1091.2686,85.86275083333334,15,1,2,2019
2019-01-02 16:00:00,0.0,0.0,76472.07973,1595.22632,0.0,0.0,10590.61278,4497.805961,478.21567,886.0499689999999,1847.4425,710.6764900000001,101.92966416666668,16,1,2,2019
2019-01-02 17:00:00,0.0,0.0,77766.94887000001,3298.66549,0.0,0.0,11521.67854,2998.428628,167.63749,869.7124779999999,1838.875,474.47859,108.20947583333331,17,1,2,2019
2019-01-02 18:00:00,0.0,0.0,78508.08289,3205.0152,0.0,0.0,11588.46517,745.4314919999999,30.47334,851.6624899999999,1825.1875,394.64244,108.0005375,18,1,2,2019
2019-01-02 19:00:00,0.0,0.0,78994.09033,1874.58575,0.0,0.0,11207.09114,14.79,0.0,868.412525,1839.9725,291.71405,95.4965725,19,1,2,2019
2019-01-02 20:00:00,0.0,0.0,78942.93867,1439.31709,0.0,0.0,10249.71019,14.484,0.0,863.487464,1837.645,535.10556,94.37189916666668,20,1,2,2019
2019-01-02 21:00:00,0.0,0.0,78870.54156,11.52122,0.0,0.0,7712.502170000001,14.484,0.0,886.093735,1839.5,377.85089,85.46978,21,1,2,2019
2019-01-02 22:00:00,0.0,0.0,75389.45002,0.0,0.0,0.0,5189.53019,14.484,0.0,947.824968,1840.5375,470.02829,80.02654833333334,22,1,2,2019
2019-01-02 23:00:00,0.0,0.0,72281.7945,0.0,0.0,0.0,4073.08673,14.484,0.0,968.493728,1845.5275,883.80209,80.24906333333332,23,1,2,2019
2019-01-03 00:00:00,0.0,0.0,68606.19426,0.0,0.0,0.0,3977.94007,14.484,0.0,971.743796,1846.7325,842.11098,69.03255166666666,0,1,3,2019
2019-01-03 01:00:00,0.0,0.0,67086.42609000001,0.0,0.0,0.0,3979.86558,14.484,0.0,965.937529,1846.805,957.42567,66.38181833333333,1,1,3,2019
2019-01-03 02:00:00,0.0,0.0,65883.29512,0.0,0.0,0.0,3981.79309,14.484,0.0,946.118775,1846.905,1009.67015,62.043175,2,1,3,2019
2019-01-03 03:00:00,0.0,0.0,64895.29467,0.0,0.0,0.0,3978.1256,14.484,0.0,950.199963,1832.9825,650.95066,58.72607583333333,3,1,3,2019
2019-01-03 04:00:00,0.0,0.0,64246.4441,0.0,0.0,0.0,3981.4281,14.484,0.0,947.062491,1840.3575,532.32332,63.22358166666667,4,1,3,2019
2019-01-03 05:00:00,0.0,0.0,66877.5693,0.0,0.0,0.0,3978.98412,15.717,10.5047,939.850003,1840.7575,159.69927,68.55978083333333,5,1,3,2019
2019-01-03 06:00:00,0.0,0.0,69712.08127,0.0,0.0,0.0,3977.6181,988.79051,114.40987,958.656319,1836.115,1.72361,76.14847833333333,6,1,3,2019
2019-01-03 07:00:00,0.0,0.0,71128.59501,0.0,0.0,0.0,5594.205610000001,4073.977592,434.84366,942.356298,1837.6325,0.0,71.91215833333334,7,1,3,2019
2019-01-03 08:00:00,0.0,0.0,71936.44117,0.0,0.0,0.0,6281.31859,5514.229767,772.16768,923.518728,1835.7675,5.41715,79.82902916666667,8,1,3,2019
2019-01-03 09:00:00,0.0,0.0,73517.4743,0.0,0.0,0.0,5891.61997,5899.659099,1006.32576,909.712508,1837.4875,15.14172,86.25174333333332,9,1,3,2019
2019-01-03 10:00:00,0.0,0.0,75482.58174,0.0,0.0,0.0,5887.0949900000005,6325.6976620000005,1044.62336,905.962509,1839.145,0.0728,96.7382425,10,1,3,2019
2019-01-03 11:00:00,0.0,0.0,75877.30802,0.0,0.0,0.0,6205.50998,6287.994066,1044.7708,903.487469,1839.7325,1.83424,98.0559275,11,1,3,2019
2019-01-03 12:00:00,0.0,0.0,74151.01083,0.0,0.0,0.0,6676.79633,5816.496886,1044.95105,891.3999670000001,1834.9975,55.21981,81.544695,12,1,3,2019
2019-01-03 13:00:00,0.0,0.0,75153.75039,0.0,0.0,0.0,6680.48012,5691.936276,1033.79351,910.037514,1838.16,139.13215,88.27665,13,1,3,2019
2019-01-03 14:00:00,0.0,0.0,77533.00887,0.0,0.0,0.0,6838.81007,6106.291808,885.90948,931.631231,1840.8675,146.65011,106.24672833333334,14,1,3,2019
2019-01-03 15:00:00,0.0,0.0,78841.25285,1338.8186,0.0,0.0,7067.31753,5373.978503,695.39839,711.606245,1838.7225,96.74087,116.04728166666666,15,1,3,2019
2019-01-03 16:00:00,0.0,0.0,79482.41588,2541.27665,0.0,0.0,7576.898880000001,4906.948946,491.86304,857.818725,1838.485,83.03181,116.9018425,16,1,3,2019
2019-01-03 17:00:00,0.0,0.0,79927.3993,3024.54379,0.0,0.0,7698.81665,2935.587841,186.82881,946.687504,1838.985,232.43161,118.8427,17,1,3,2019
2019-01-03 18:00:00,0.0,0.0,79900.42519,3088.36866,0.0,0.0,7704.58422,580.393024,25.22292,950.124951,1844.92,434.11353,112.6608625,18,1,3,2019
2019-01-03 19:00:00,0.0,0.0,80747.53652000001,3324.37731,0.0,0.0,7712.374179999999,7.414,0.0,936.700025,1847.635,505.74542,147.42430166666665,19,1,3,2019
2019-01-03 20:00:00,0.0,0.0,78564.91384,2839.94901,0.0,0.0,7726.39921,6.0,0.0,937.631264,1835.355,720.97177,95.40327166666668,20,1,3,2019
2019-01-03 21:00:00,0.0,0.0,76720.19989999999,1399.87797,0.0,0.0,7281.17814,6.0,0.0,948.900013,1839.1975,1154.01113,86.08645583333333,21,1,3,2019
2019-01-03 22:00:00,0.0,0.0,73239.77928,1512.62391,0.0,0.0,5396.40111,6.0,0.0,945.975041,1837.22,1161.6256,94.14991666666668,22,1,3,2019
2019-01-03 23:00:00,0.0,0.0,70053.96731,1706.80286,0.0,0.0,4547.63485,6.0,0.0,958.4750299999998,1831.105,844.31666,80.8686325,23,1,3,2019
2019-01-04 00:00:00,0.0,0.0,66577.55074,2641.80461,0.0,0.0,3851.01977,6.0,0.0,940.712475,1828.0125,629.94637,69.85501083333334,0,1,4,2019
2019-01-04 01:00:00,0.0,0.0,65157.4933,2641.00895,0.0,0.0,3766.89558,6.0,0.0,945.850041,1840.475,327.05791,56.704125833333336,1,1,4,2019
2019-01-04 02:00:00,0.0,0.0,63416.3909,2637.6352,0.0,0.0,3742.28908,6.0,0.0,945.650035,1842.825,173.32174,52.35570083333334,2,1,4,2019
2019-01-04 03:00:00,0.0,0.0,63018.45905,2641.47227,0.0,0.0,3746.64162,6.0,0.0,945.693781,1835.6925,219.3362,48.03073833333334,3,1,4,2019
2019-01-04 04:00:00,0.0,0.0,63537.84581,2640.1428800000003,0.0,0.0,3741.84912,6.0,0.0,955.418734,1533.7125,245.45793,44.59282416666667,4,1,4,2019
2019-01-04 05:00:00,0.0,0.0,65167.95943,2640.8780500000003,0.0,0.0,3904.01902,8.828,4.93632,942.881241,1770.6475,318.54797,59.89827,5,1,4,2019
2019-01-04 06:00:00,0.0,0.0,68736.76121,2968.56827,0.0,0.0,4674.46009,1139.341212,96.90433,941.262499,1835.9125,212.02688,80.22057583333333,6,1,4,2019
2019-01-04 07:00:00,0.0,0.0,70457.56852,2687.81903,0.0,0.0,6984.44586,4040.310537,400.81304,945.624984,1840.895,132.14362,76.21980583333334,7,1,4,2019
2019-01-04 08:00:00,0.0,0.0,72838.78031,2637.39351,0.0,0.0,7357.19961,4998.635872,657.9159,958.825008,1844.9975,65.55782,78.71326583333332,8,1,4,2019
2019-01-04 09:00:00,0.0,0.0,74759.38876,2198.09644,0.0,0.0,6834.3825,4996.820134,699.39814,892.1063369999999,1843.7175,65.48518,89.339855,9,1,4,2019
2019-01-04 10:00:00,0.0,0.0,75628.81168,1736.85475,0.0,0.0,6847.78849,5362.051842,680.00562,886.68132,1535.2225,84.2747,86.17536416666667,10,1,4,2019
2019-01-04 11:00:00,0.0,0.0,75943.53294,1733.61188,0.0,0.0,6994.20353,5102.274682,636.02891,928.162491,1477.2925,91.86355,86.20569666666667,11,1,4,2019
2019-01-04 12:00:00,0.0,0.0,77407.75287,1720.29802,0.0,0.0,7236.23849,5732.695332,769.7407900000001,908.706212,1849.91,96.79129,99.26258583333332,12,1,4,2019
2019-01-04 13:00:00,0.0,0.0,76119.68984,2284.26395,0.0,0.0,8683.057560000001,5338.352777,793.09825,928.325032,1841.16,198.16909,95.42832666666668,13,1,4,2019
2019-01-04 14:00:00,0.0,0.0,79529.17126,3926.75737,0.0,0.0,8826.7356,4833.729918,699.22612,928.950014,1836.695,183.99129,132.2167075,14,1,4,2019
2019-01-04 15:00:00,0.0,0.0,78717.24025,4343.24787,0.0,0.0,8836.70855,5294.928065,599.6329000000001,935.112468,1836.935,167.07224,110.2285125,15,1,4,2019
2019-01-04 16:00:00,0.0,0.0,79249.95636,4782.8248,0.0,0.0,9300.10065,4157.803508,505.6768,936.949973,1835.365,399.98312,105.240955,16,1,4,2019
2019-01-04 17:00:00,0.0,0.0,79431.07696,5330.89733,0.0,0.0,9423.22173,2080.704215,190.18164,933.324973,1834.685,737.90464,105.18443916666666,17,1,4,2019
2019-01-04 18:00:00,0.0,0.0,79263.10085,5144.01277,0.0,0.0,9434.57071,473.40034,17.681919999999998,936.81244,1845.3925,317.88851,112.86969333333332,18,1,4,2019
2019-01-04 19:00:00,0.0,0.0,80231.72794,5439.77859,0.0,0.0,9450.13082,7.403,0.0,919.918705,1838.2625,444.63412,110.04585083333332,19,1,4,2019
2019-01-04 20:00:00,0.0,0.0,79606.36518,4618.08531,0.0,0.0,8447.57076,6.0,0.0,879.3312599999999,1718.975,666.40487,102.90450583333336,20,1,4,2019
2019-01-04 21:00:00,0.0,0.0,77912.87446,2640.94857,0.0,0.0,7407.74765,6.0,0.0,978.212523,1714.8875,1175.23252,92.28663083333332,21,1,4,2019
2019-01-04 22:00:00,0.0,0.0,75327.58233,3233.99954,0.0,0.0,5696.12049,6.0,0.0,986.375038,1714.59,1287.5817,89.88189083333333,22,1,4,2019
2019-01-04 23:00:00,0.0,0.0,73400.71962,3243.21453,0.0,0.0,5126.61489,6.0,0.0,989.612551,1721.4025,1166.18033,85.304065,23,1,4,2019
2019-01-05 00:00:00,0.0,0.0,69958.59517,2841.97579,0.0,0.0,4187.83168,6.0,0.0,995.856291,1718.6975,830.47219,71.72161166666667,0,1,5,2019
2019-01-05 01:00:00,0.0,0.0,65928.06831,2652.21801,0.0,0.0,3859.96958,6.0,0.0,977.400068,1719.4225,513.71621,64.3227625,1,1,5,2019
2019-01-05 02:00:00,0.0,0.0,65081.89249,2651.80513,0.0,0.0,3868.13355,6.0,0.0,865.331258,1719.255,476.13133,65.18924833333334,2,1,5,2019
2019-01-05 03:00:00,0.0,0.0,65196.21263,2643.72816,0.0,0.0,3861.81855,6.0,0.0,955.250039,1713.95,473.98914,65.16418833333334,3,1,5,2019
2019-01-05 04:00:00,0.0,0.0,64497.26043,2644.987,0.0,0.0,3832.99611,6.0,0.0,982.575075,1722.895,370.41358,63.54398750000001,4,1,5,2019
2019-01-05 05:00:00,0.0,0.0,66688.16503999999,2642.4894400000003,0.0,0.0,3888.66857,6.806,19.65811,987.600083,1714.37,81.85799,65.58578,5,1,5,2019
2019-01-05 06:00:00,0.0,0.0,68006.43768,2643.19438,0.0,0.0,4058.34459,1041.20004,149.85755,984.131347,1719.7775,51.75444,65.76779583333334,6,1,5,2019
2019-01-05 07:00:00,0.0,0.0,70662.46369,2647.91768,0.0,0.0,3986.4941,3658.321448,338.80677,965.618771,1723.1675,9.35425,70.26018333333333,7,1,5,2019
2019-01-05 08:00:00,0.0,0.0,72050.42119000001,2418.27876,0.0,0.0,4076.73661,4855.348161999999,486.02419,954.793726,1720.0125,60.03175,80.977515,8,1,5,2019
2019-01-05 09:00:00,0.0,0.0,72388.86009,2019.11467,0.0,0.0,4582.037899999999,5285.229447,827.19436,877.649995,1724.765,42.88536,78.93583583333333,9,1,5,2019
2019-01-05 10:00:00,0.0,0.0,72213.97356,1964.63055,0.0,0.0,4914.77006,5369.773502,1012.64795,867.068749,1720.0625,57.74924,68.88840833333333,10,1,5,2019
2019-01-05 11:00:00,0.0,0.0,73706.03477,1992.27548,0.0,0.0,4914.83111,4961.445312,850.14734,856.712488,1716.865,103.87841,83.03092083333333,11,1,5,2019
2019-01-05 12:00:00,0.0,0.0,74240.84443,1923.49052,0.0,0.0,5095.93984,5391.045455,898.41048,933.993712,1710.5475,184.02356,83.41905666666666,12,1,5,2019
2019-01-05 13:00:00,0.0,0.0,73993.41442,2074.78715,0.0,0.0,5294.716,5479.183834,846.55103,952.968737,1718.5,229.01199,86.8639375,13,1,5,2019
2019-01-05 14:00:00,0.0,0.0,73546.2351,1918.17303,0.0,0.0,5296.2335,5267.6326,552.6098,962.18743,1726.41,255.7184,83.21767916666667,14,1,5,2019
2019-01-05 15:00:00,0.0,0.0,75505.52723,2275.5223100000003,0.0,0.0,5293.37503,5155.58435,465.47454,969.00626,1721.3475,336.29697,96.89250416666664,15,1,5,2019
2019-01-05 16:00:00,0.0,0.0,76678.01472,2804.90445,0.0,0.0,5295.24351,5036.162238,484.01817,966.381238,1728.7125,373.20806,89.07135,16,1,5,2019
2019-01-05 17:00:00,0.0,0.0,77494.17741999999,3462.74218,0.0,0.0,5784.235839999999,3215.847506,259.19488,949.262531,1727.4074999999998,606.52134,86.62521833333334,17,1,5,2019
2019-01-05 18:00:00,0.0,0.0,78334.77189,3572.82825,0.0,0.0,5918.76289,499.960221,49.57068,965.481215,1726.04,541.98888,97.60850083333332,18,1,5,2019
2019-01-05 19:00:00,0.0,0.0,79458.96294,3586.65575,0.0,0.0,5943.18493,7.355,0.0,992.224992,1720.2075,613.29815,102.7515875,19,1,5,2019
2019-01-05 20:00:00,0.0,0.0,78470.15072,3473.94115,0.0,0.0,5462.55702,6.792,0.0,983.550053,1712.8425,489.59589,92.92637416666666,20,1,5,2019
2019-01-05 21:00:00,0.0,0.0,76672.44473,2899.02803,0.0,0.0,5354.875050000001,6.792,0.0,997.906268,1717.1125000000002,716.8471,78.43389666666667,21,1,5,2019
2019-01-05 22:00:00,0.0,0.0,73383.35947,3227.80593,0.0,0.0,5355.03209,6.792,0.0,973.268782,1716.3825,437.89823,85.78828916666667,22,1,5,2019
2019-01-05 23:00:00,0.0,0.0,69070.80909,3100.36748,0.0,0.0,5264.843150000001,6.792,0.0,972.343723,1713.4425,459.051,82.56620333333333,23,1,5,2019
2019-01-06 00:00:00,0.0,0.0,65260.98468,2680.86999,0.0,0.0,4514.721320000001,6.792,0.0,1005.287434,1720.365,758.0672,69.880035,0,1,6,2019
2019-01-06 01:00:00,0.0,0.0,64688.55309,2118.36438,0.0,0.0,4217.494,6.792,0.0,1024.774921,1579.3625,475.38381,70.00149666666667,1,1,6,2019
2019-01-06 02:00:00,0.0,0.0,63327.80936,1917.60904,0.0,0.0,4207.6135300000005,6.792,0.0,1023.856227,1180.4275,240.32718,62.46659333333334,2,1,6,2019
2019-01-06 03:00:00,0.0,0.0,64245.47758,1917.89103,0.0,0.0,4220.88853,6.792,0.0,1020.968752,864.7525,58.5024,63.843695,3,1,6,2019
2019-01-06 04:00:00,0.0,0.0,64761.27179,1918.21333,0.0,0.0,4223.11606,6.792,0.0,1006.906191,865.3625,30.91005,64.6389575,4,1,6,2019
2019-01-06 05:00:00,0.0,0.0,64274.27429,1920.73104,0.0,0.0,4364.1425,7.639,12.85261,1027.7499670000002,864.5925,25.44156,60.300804166666666,5,1,6,2019
2019-01-06 06:00:00,0.0,0.0,63374.43863,1917.11559,0.0,0.0,4561.280049999999,1094.221612,107.54151,1011.037488,1036.9075,61.9657,59.4756475,6,1,6,2019
2019-01-06 07:00:00,0.0,0.0,63898.04066,1917.87092,0.0,0.0,4558.60758,3903.038407,249.74695,993.962469,1578.315,30.791600000000003,54.35331666666667,7,1,6,2019
2019-01-06 08:00:00,0.0,0.0,63909.469540000006,1923.4301,0.0,0.0,4264.89006,5129.363123,761.35628,1002.962483,1719.9425,6.65233,49.207011666666666,8,1,6,2019
2019-01-06 09:00:00,0.0,0.0,64136.285820000005,1916.88394,0.0,0.0,4107.24061,5849.811094,1010.83135,1017.168784,1719.2600000000002,24.43392,54.42489666666666,9,1,6,2019
2019-01-06 10:00:00,0.0,0.0,64230.40588,1921.3253,0.0,0.0,4100.5231,6040.829714,1045.36473,985.743818,1713.625,98.35956,54.47714916666666,10,1,6,2019
2019-01-06 11:00:00,0.0,0.0,64980.10287,1922.05039,0.0,0.0,4105.00559,5902.843134,1045.07392,973.406178,1718.805,98.85287,55.948299166666665,11,1,6,2019
2019-01-06 12:00:00,0.0,0.0,64895.28302,1921.45619,0.0,0.0,4100.510609999999,6218.813784,1044.52504,979.043662,1715.345,178.82596999999998,58.27194583333333,12,1,6,2019
2019-01-06 13:00:00,0.0,0.0,65803.18374,1919.41179,0.0,0.0,4103.25311,5758.737839,1044.3489,950.024893,1712.75,91.66515,61.378585,13,1,6,2019
2019-01-06 14:00:00,0.0,0.0,66923.02563,1923.984,0.0,0.0,4101.8931,5659.411926,950.42558,919.637528,1717.8825000000002,348.27468,63.781820833333335,14,1,6,2019
2019-01-06 15:00:00,0.0,0.0,68654.31741999999,1919.99587,0.0,0.0,4101.99561,5454.216296,681.7402999999999,936.924961,1717.3175,209.02886,65.16716416666667,15,1,6,2019
2019-01-06 16:00:00,0.0,0.0,70968.43766,2117.62917,0.0,0.0,4584.11436,4908.345249999999,451.13038,964.281265,1710.3475,122.46527,68.04921166666666,16,1,6,2019
2019-01-06 17:00:00,0.0,0.0,72799.93134000001,3108.08189,0.0,0.0,5770.32188,3026.879143,258.70184,969.499988,1716.4425,112.10727,74.8605125,17,1,6,2019
2019-01-06 18:00:00,0.0,0.0,75526.1782,3805.67987,0.0,0.0,5894.50382,583.40085,36.02125,956.750022,1718.43,184.5678,85.14584416666666,18,1,6,2019
2019-01-06 19:00:00,0.0,0.0,76662.77821,3882.60219,0.0,0.0,5905.95094,19.112,0.0,963.349998,1676.315,196.45133,83.06641333333333,19,1,6,2019
2019-01-06 20:00:00,0.0,0.0,76565.53744,4005.71012,0.0,0.0,5436.83615,18.084,0.0,981.24374,1376.9775,121.43743,78.4352,20,1,6,2019
2019-01-06 21:00:00,0.0,0.0,73150.55661,4743.94464,0.0,0.0,5168.93916,18.084,0.0,985.193775,1378.0175,128.07833,63.45058666666666,21,1,6,2019
2019-01-06 22:00:00,0.0,0.0,69162.92311,4446.406999999999,0.0,0.0,5150.52395,18.084,0.0,997.481234,1110.9550000000002,190.88486,66.96421583333334,22,1,6,2019
2019-01-06 23:00:00,0.0,0.0,67513.34617,2195.92115,0.0,0.0,4577.68439,18.084,0.0,988.825022,1036.865,209.2969,71.09457583333334,23,1,6,2019
2019-01-07 00:00:00,0.0,0.0,65636.0236,1800.87609,0.0,0.0,4076.29951,18.084,0.0,985.225074,1038.9925,192.65637,63.25811083333334,0,1,0,2019
2019-01-07 01:00:00,0.0,0.0,63755.82932,1800.15101,0.0,0.0,3984.08303,18.084,0.0,1003.712545,1037.6825,66.29299,51.08374666666666,1,1,0,2019
2019-01-07 02:00:00,0.0,0.0,63208.60801,1800.49339,0.0,0.0,3931.64957,18.084,0.0,1019.787526,1037.38,10.91821,53.12096583333334,2,1,0,2019
2019-01-07 03:00:00,0.0,0.0,63212.62472,1800.35238,0.0,0.0,3852.85054,18.084,0.0,1017.206277,1037.9299999999998,4.534689999999999,57.38474166666666,3,1,0,2019
2019-01-07 04:00:00,0.0,0.0,64800.15638,1800.39269,0.0,0.0,3844.68057,18.084,0.0,1004.725002,1038.26,16.29984,67.33981333333334,4,1,0,2019
2019-01-07 05:00:00,0.0,0.0,66956.98322,1800.94659,0.0,0.0,3892.57057,18.767,6.73063,995.843764,1038.4375,33.31853,76.18059916666667,5,1,0,2019
2019-01-07 06:00:00,0.0,0.0,67987.76365,1797.09948,0.0,0.0,4559.04766,914.49565,72.22322,984.400045,1345.9575,0.76298,70.26751333333333,6,1,0,2019
2019-01-07 07:00:00,0.0,0.0,68755.46488,1794.0177,0.0,0.0,6216.0666200000005,3673.258359,305.54317000000003,970.350018,1412.57,59.80187,63.02176833333333,7,1,0,2019
2019-01-07 08:00:00,0.0,0.0,70132.84028,1777.82357,0.0,0.0,6759.49608,4875.516686,633.30508,1005.98754,1679.6174999999998,0.0,66.5153475,8,1,0,2019
2019-01-07 09:00:00,0.0,0.0,69565.67731,2002.13497,0.0,0.0,6707.06311,5543.852337,867.35052,1002.281235,1720.5825,0.0,60.912551666666666,9,1,0,2019
